ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_Distance_km,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Traffic_encoded
0xddc8,KNPRES05DEL02,39.0,4.7,26.479108,80.315042,26.499108,80.335042,2.9845507897866907,2022-02-11,2026-09-03 10:35:00,2026-09-18 10:50:00,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,15.0,1
0x24ac,SURRES05DEL02,27.0,4.6,21.175104,72.804342,21.255104,72.884342,12.16145053143676,2022-03-14,2026-09-03 23:45:00,2026-09-18 23:50:00,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24.0,2
0x3f01,MUMRES15DEL01,39.0,3.8,19.176269,72.836721,19.286269,72.946721,16.822155609317257,2022-03-16,2026-09-03 19:55:00,2026-09-18 20:00:00,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,37.0,4
0x628c,BANGRES15DEL02,31.0,4.8,12.975377,77.696664,13.025377,77.746664,7.762556904358444,2022-03-01,2026-09-03 22:15:00,2026-09-18 22:25:00,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,24.0,2
0x6c38,RANCHIRES11DEL03,31.0,4.8,23.359194,85.325447,23.419194,85.385447,9.055855161965923,2022-03-01,2026-09-03 23:10:00,2026-09-18 23:15:00,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,13.0,1
0x4beb,MYSRES08DEL01,20.0,4.8,12.297954,76.665169,12.307954,76.675169,1.5545816630911855,2022-03-30,2026-09-03 09:15:00,2026-09-18 09:30:00,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Unknown,16.0,1
0x8339,RANCHIRES07DEL02,36.0,4.9,23.359407,85.325055,23.439407,85.405055,12.074047498027575,2022-03-02,2026-09-03 18:25:00,2026-09-18 18:35:00,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,42.0,4
0x3ec5,RANCHIRES01DEL03,20.0,4.9,23.416792,85.316842,23.506792,85.406842,13.580373876280879,2022-03-20,2026-09-03 22:10:00,2026-09-18 22:20:00,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17.0,1
0xadb4,JAPRES17DEL03,24.0,4.6,26.892312,75.806896,26.922313,75.836896,4.469620875558295,2022-04-03,2026-09-03 20:50:00,2026-09-18 21:05:00,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,2
0x6e2,VADRES06DEL01,30.0,3.0,22.31279,73.170283,22.42279,73.280283,16.659838319169715,2022-04-02,2026-09-18 18:15:00,2026-09-18 18:25:00,Unknown,Medium,3,Snack,electric_scooter,0.0,No,Metropolitian,25.0,2
0x2bc0,INDORES14DEL01,39.0,4.2,22.761593,75.886362,22.871593,75.996362,16.634870118211836,2022-03-29,2026-09-03 18:45:00,2026-09-18 18:50:00,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,39.0,4
0x99e7,COIMBRES17DEL01,37.0,4.8,11.026117,76.944652,11.066117,76.984652,6.232139486668102,2022-03-17,2026-09-03 14:55:00,2026-09-18 15:05:00,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,18.0,1
0x39ef,CHENRES11DEL01,32.0,4.9,13.064181,80.236442,13.104181,80.276442,6.209021101535612,2022-03-17,2026-09-03 16:50:00,2026-09-18 17:00:00,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28.0,4
0xe264,KNPRES17DEL02,22.0,4.5,26.483042,80.317833,26.533042,80.367833,7.460830127736633,2022-02-15,2026-09-03 22:20:00,2026-09-18 22:35:00,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,18.0,1
0xbd03,COIMBRES12DEL02,23.0,4.9,11.000762,76.981876,11.130762,77.111876,20.253785359470783,2022-03-18,2026-09-03 00:00:00,2026-09-18 00:15:00,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,18.0,1
0x9a29,RANCHIRES04DEL01,33.0,4.7,23.359033,85.325347,23.469033,85.435347,16.600975700594585,2022-03-08,2026-09-03 21:10:00,2026-09-18 21:20:00,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,49.0,4
0xd0e5,KOLRES17DEL03,23.0,4.0,22.569358,88.433452,22.599358,88.463452,4.540321372891478,2022-02-17,2026-09-03 23:25:00,2026-09-18 23:35:00,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15.0,1
0xa480,BANGRES19DEL02,27.0,4.6,12.914264,77.6784,12.994264,77.7584,12.421212735966003,2022-03-31,2026-09-03 23:30:00,2026-09-18 23:35:00,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,1
0xb46c,MUMRES17DEL01,34.0,4.7,19.121999,72.908493,19.161999,72.948493,6.1187118466897275,2022-03-01,2026-09-03 14:20:00,2026-09-18 14:35:00,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,23.0,2
0x7150,SURRES14DEL01,26.0,5.0,21.157729,72.768726,21.167729,72.778726,1.520431947999248,2022-04-03,2026-09-03 10:15:00,2026-09-18 10:25:00,Fog,Low,2,Meal,scooter,1.0,No,Urban,11.0,1
0x1e58,VADRES14DEL03,31.0,4.6,22.311603,73.165012,22.371603,73.225012,9.087972744661085,2022-03-24,2026-09-03 21:20:00,2026-09-18 21:35:00,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25.0,2
0x4460,PUNERES09DEL02,32.0,4.9,18.536562,73.896485,18.556562,73.916485,3.0644871057616707,2022-03-07,2026-09-03 08:50:00,2026-09-18 08:55:00,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18.0,1
0x977d,INDORES19DEL02,27.0,4.7,22.745536,75.893106,22.765536,75.913106,3.025144329113595,2022-03-09,2026-09-03 09:00:00,2026-09-18 09:05:00,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14.0,1
0x1602,BANGRES010DEL03,21.0,4.9,12.933298,77.614293,13.023298,77.704293,13.973206773137713,2022-03-12,2026-09-03 17:45:00,2026-09-18 18:00:00,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,36.0,4
0x894e,BANGRES12DEL02,28.0,4.8,12.939496,77.625999,12.989496,77.675999,7.763102784727143,2022-03-24,2026-09-03 23:10:00,2026-09-18 23:15:00,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18.0,1
0x5a01,VADRES04DEL01,24.0,4.9,,,,,,2022-03-30,2026-09-03 16:35:00,2026-09-18 16:50:00,Fog,Low,1,Meal,scooter,1.0,No,Urban,17.0,1
0x655,HYDRES14DEL01,33.0,4.4,17.426228,78.407495,17.436228,78.417495,1.5368503798521727,2022-03-05,2026-09-03 08:30:00,2026-09-18 08:40:00,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28.0,4
0x20f6,BANGRES11DEL03,20.0,4.6,12.934365,77.616155,13.024365,77.706155,13.97317756157655,2022-03-18,2026-09-03 20:35:00,2026-09-18 20:50:00,Fog,Jam,0,Buffet,motorcycle,0.0,Yes,Metropolitian,44.0,4
0x3db1,COIMBRES13DEL03,31.0,4.3,11.003669,76.976494,11.063669,77.036494,9.348403522662325,2022-03-13,2026-09-03 23:25:00,2026-09-18 23:40:00,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20.0,1
0x1ec7,PUNERES05DEL03,30.0,3.0,18.543626,73.905101,18.573626,73.935101,4.596576884051942,2022-03-09,2026-09-18 23:30:00,2026-09-18 23:40:00,Stormy,Low,2,Snack,scooter,0.0,No,Unknown,19.0,1
0x8ed2,VADRES20DEL01,36.0,5.0,22.311358,73.164798,22.381358,73.234798,10.602467987619507,2022-03-31,2026-09-03 19:55:00,2026-09-18 20:05:00,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35.0,4
0x64cc,CHENRES19DEL01,31.0,4.2,12.986047,80.218114,13.096047,80.328114,17.076258901183188,2022-03-23,2026-09-03 21:20:00,2026-09-18 21:30:00,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50.0,4
0x2ed0,HYDRES02DEL03,39.0,4.1,17.41233,78.449654,17.47233,78.509654,9.22083460710881,2022-03-24,2026-09-03 21:45:00,2026-09-18 21:50:00,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34.0,4
0x4008,SURRES010DEL02,29.0,4.6,21.17106,72.789292,21.25106,72.869292,12.161605446010208,2022-03-12,2026-09-03 19:40:00,2026-09-18 19:55:00,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17.0,1
0x7553,SURRES03DEL01,29.0,4.6,21.186884,72.793616,21.226884,72.833616,6.080882967594328,2022-03-03,2026-09-03 14:50:00,2026-09-18 15:00:00,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,23.0,2
0x35d8,COIMBRES17DEL03,37.0,4.9,11.026117,76.944652,11.056117,76.974652,4.67414369897644,2022-03-09,2026-09-03 18:10:00,2026-09-18 18:20:00,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,3
0x9832,VADRES08DEL01,33.0,4.7,,,,,,2022-03-17,2026-09-03 12:20:00,2026-09-18 12:30:00,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Urban,26.0,2
0x4c88,MUMRES08DEL01,31.0,3.9,19.065838,72.832658,19.135838,72.902658,10.709003371535417,2022-03-18,2026-09-03 23:40:00,2026-09-18 23:50:00,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35.0,4
0x9693,VADRES18DEL01,37.0,4.6,,,,,,2022-03-19,2026-09-03 12:50:00,2026-09-18 12:55:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,41.0,4
0x81a5,BANGRES04DEL03,26.0,4.4,12.98041,77.640489,13.04041,77.700489,9.31488473286169,2022-03-07,2026-09-03 23:20:00,2026-09-18 23:30:00,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Unknown,23.0,2
0xae56,COIMBRES02DEL01,24.0,4.6,11.022477,76.995667,11.132477,77.105667,17.137482577838597,2022-03-04,2026-09-03 17:50:00,2026-09-18 18:00:00,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30.0,4
0x8d18,RANCHIRES12DEL02,23.0,4.8,,,,,,2022-04-03,2026-09-03 10:25:00,2026-09-18 10:35:00,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19.0,1
0x9cba,VADRES18DEL01,36.0,4.9,,,,,,2022-03-11,2026-09-03 09:10:00,2026-09-18 09:25:00,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,27.0,3
0x9b79,MYSRES13DEL01,39.0,4.8,12.310972,76.659264,12.350972,76.699264,6.21800234869445,2022-04-01,2026-09-03 12:30:00,2026-09-18 12:45:00,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28.0,4
0x596a,COIMBRES03DEL02,20.0,4.7,11.025083,77.015393,11.105083,77.095393,12.463883024166657,2022-03-20,2026-09-03 17:10:00,2026-09-18 17:20:00,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,2
0x78aa,MYSRES16DEL02,20.0,5.0,12.316967,76.603067,12.446967,76.733067,20.20658151050797,2022-03-31,2026-09-03 19:15:00,2026-09-18 19:30:00,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,36.0,4
0xd7ec,KOLRES04DEL03,29.0,4.3,22.538731,88.364878,22.598731,88.424878,9.081116432461174,2022-02-13,2026-09-03 23:50:00,2026-09-18 23:55:00,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,4
0x55b1,COIMBRES11DEL01,36.0,4.8,11.001753,76.986241,11.111753,77.096241,17.138077427627866,2022-03-29,2026-09-03 18:45:00,2026-09-18 18:50:00,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,31.0,4
0x87e4,VADRES13DEL03,36.0,4.0,22.310237,73.158921,22.400237,73.248921,13.631343698142908,2022-03-16,2026-09-03 20:40:00,2026-09-18 20:45:00,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44.0,4
0x82c3,RANCHIRES04DEL02,22.0,4.8,23.359033,85.325347,23.439033,85.405347,12.074063090452917,2022-03-14,2026-09-03 22:10:00,2026-09-18 22:25:00,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15.0,1
0x5397,PUNERES18DEL01,38.0,4.4,18.593481,73.785901,18.663481,73.855901,10.723264172167632,2022-03-31,2026-09-03 17:20:00,2026-09-18 17:25:00,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,4
0x876b,SURRES01DEL02,39.0,4.9,21.186438,72.794115,21.236438,72.844115,7.600994631258685,2022-03-17,2026-09-03 19:55:00,2026-09-18 20:10:00,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30.0,4
0x3a5a,INDORES08DEL02,24.0,4.9,22.725748,75.898497,22.775748,75.948497,7.562982485200135,2022-03-28,2026-09-03 18:15:00,2026-09-18 18:25:00,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22.0,2
0x51e4,VADRES18DEL01,30.0,4.1,,,,,,2022-04-04,2026-09-03 23:50:00,2026-09-18 00:00:00,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,43.0,4
0x5631,HYDRES18DEL03,35.0,4.8,17.450851,78.379347,17.540851,78.469347,13.829314445199353,2022-03-04,2026-09-03 17:25:00,2026-09-18 17:35:00,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48.0,4
0x1dac,CHENRES07DEL03,33.0,4.5,13.081878,80.248519,13.171878,80.338519,13.969116967730173,2022-03-04,2026-09-03 23:45:00,2026-09-18 00:00:00,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19.0,1
0xde01,KOCRES010DEL01,39.0,4.7,10.035573,76.336958,10.105573,76.406958,10.92326745824626,2022-02-14,2026-09-03 18:30:00,2026-09-18 18:35:00,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,21.0,1
0x8771,VADRES11DEL02,31.0,4.3,22.308096,73.167753,22.388096,73.247753,12.117036432265502,2022-03-25,2026-09-03 21:35:00,2026-09-18 21:45:00,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,44.0,4
0x3645,CHENRES20DEL01,37.0,4.5,12.975996,80.221898,12.985996,80.231898,1.5525704156536744,2022-03-17,2026-09-03 08:40:00,2026-09-18 08:55:00,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,26.0,2
0x1ff1,MYSRES04DEL03,37.0,4.7,12.3085,76.665808,12.3385,76.695808,4.663566689152146,2022-04-01,2026-09-03 22:35:00,2026-09-18 22:40:00,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,26.0,2
0x4a3c,MUMRES13DEL01,33.0,5.0,19.178321,72.834715,19.188321,72.844715,1.5294972211332267,2022-03-19,2026-09-03 11:45:00,2026-09-18 11:50:00,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31.0,4
0x6e0d,RANCHIRES03DEL03,24.0,4.6,,,,,,2022-03-07,2026-09-03 23:25:00,2026-09-18 23:40:00,Stormy,Low,2,Meal,scooter,1.0,No,Urban,19.0,1
0x6cc6,JAPRES08DEL02,33.0,4.5,26.910262,75.783013,26.990262,75.863013,11.916757259074618,2022-03-02,2026-09-03 19:10:00,2026-09-18 19:15:00,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,18.0,1
0xc141,ALHRES12DEL01,39.0,4.7,25.443994,81.860187,25.513994,81.930187,10.486117701549256,2022-02-16,2026-09-03 18:45:00,2026-09-18 19:00:00,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,38.0,4
0x690f,RANCHIRES11DEL03,37.0,4.6,23.359194,85.325447,23.449194,85.415447,13.583078662317007,2022-03-29,2026-09-03 18:15:00,2026-09-18 18:25:00,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32.0,4
0xb4ba,HYDRES19DEL02,25.0,4.9,17.458998,78.500366,17.508998,78.550366,7.6831914051315,2022-03-07,2026-09-03 22:30:00,2026-09-18 22:35:00,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,17.0,1
0x63a9,PUNERES17DEL03,28.0,4.8,18.530963,73.828972,18.590963,73.888972,9.193093962702912,2022-03-03,2026-09-03 19:00:00,2026-09-18 19:05:00,Fog,Low,1,Buffet,scooter,1.0,No,Urban,11.0,1
0x88dd,MYSRES010DEL01,38.0,4.7,12.321214,76.621094,12.361214,76.661094,6.2178836475581045,2022-03-30,2026-09-03 13:10:00,2026-09-18 13:20:00,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,31.0,4
0x1b58,JAPRES03DEL01,30.0,2.0,26.913483,75.803139,26.983483,75.873139,10.427235657896496,2022-03-12,2026-09-18 17:40:00,2026-09-18 17:50:00,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,43.0,4
0x87a8,MYSRES04DEL03,31.0,4.6,12.3085,76.665808,12.3685,76.725808,9.326872529115304,2022-03-19,2026-09-03 17:55:00,2026-09-18 18:05:00,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25.0,2
0x3f8d,MUMRES06DEL03,25.0,4.8,19.055831,72.833984,19.115831,72.893984,9.179538450826048,2022-03-15,2026-09-03 19:50:00,2026-09-18 20:05:00,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,22.0,2
0x290c,MYSRES18DEL01,35.0,4.9,12.337928,76.617889,12.407928,76.687889,10.880651848535559,2022-03-02,2026-09-03 21:15:00,2026-09-18 21:20:00,Fog,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,43.0,4
0x7ece,RANCHIRES18DEL01,39.0,4.7,23.351489,85.324253,23.421489,85.394253,10.565262855251525,2022-03-31,2026-09-03 19:35:00,2026-09-18 19:45:00,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,42.0,4
0x1365,INDORES06DEL02,38.0,3.9,22.728163,75.884212,22.808163,75.964212,12.100062421152574,2022-03-06,2026-09-03 19:10:00,2026-09-18 19:20:00,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,42.0,4
0x33a4,CHENRES15DEL03,35.0,4.7,13.026286,80.275235,13.056286,80.305235,4.657159718107683,2022-03-21,2026-09-03 21:20:00,2026-09-18 21:30:00,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34.0,4
0x8f3c,JAPRES07DEL02,29.0,4.7,26.766536,75.837333,26.786536,75.857333,2.9812178551917965,2022-03-01,2026-09-03 09:50:00,2026-09-18 10:05:00,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17.0,1
0x2fe1,SURRES18DEL03,27.0,4.6,21.149834,72.778666,21.179834,72.808666,4.56126563284071,2022-03-24,2026-09-03 20:35:00,2026-09-18 20:40:00,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,25.0,2
0x4b5b,MYSRES04DEL03,38.0,4.3,12.3085,76.665808,12.3985,76.755808,13.989916877275611,2022-04-04,2026-09-03 21:15:00,2026-09-18 21:25:00,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Semi-Urban,54.0,4
0x7405,SURRES19DEL01,36.0,4.9,21.149669,72.772629,21.219669,72.842629,10.64228895373868,2022-03-02,2026-09-03 23:00:00,2026-09-18 23:15:00,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21.0,1
0x6245,HYDRES04DEL01,26.0,4.0,17.411028,78.329645,17.451028,78.369645,6.147404652636645,2022-04-01,2026-09-03 15:00:00,2026-09-18 15:10:00,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34.0,4
0xd02b,KNPRES16DEL03,26.0,4.1,26.482581,80.315628,26.572581,80.405628,13.428477357470895,2022-02-12,2026-09-03 19:45:00,2026-09-18 19:50:00,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,36.0,4
0x1f0e,MYSRES12DEL03,36.0,4.9,12.284747,76.625861,12.344747,76.685861,9.32728515796102,2022-04-05,2026-09-03 17:45:00,2026-09-18 17:55:00,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17.0,1
0x7085,JAPRES09DEL01,21.0,4.7,26.911378,75.789034,26.921378,75.799034,1.489792976782627,2022-03-03,2026-09-03 09:00:00,2026-09-18 09:10:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16.0,1
0x57fa,CHENRES04DEL02,35.0,4.7,13.02978,80.208812,13.10978,80.288812,12.418394742110447,2022-04-06,2026-09-03 20:00:00,2026-09-18 20:05:00,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,27.0,3
0x57fc,MYSRES09DEL01,20.0,4.5,12.323194,76.630583,12.363194,76.670583,6.217860689144307,2022-03-17,2026-09-03 12:50:00,2026-09-18 12:55:00,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26.0,2
0x7a1f,PUNERES19DEL03,23.0,4.6,18.563934,73.915367,18.653934,74.005367,13.787803344501583,2022-03-31,2026-09-03 21:40:00,2026-09-18 21:55:00,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46.0,4
0xceac,KOLRES18DEL03,37.0,5.0,22.569367,88.433187,22.629367,88.493187,9.080187058763224,2022-02-17,2026-09-03 19:55:00,2026-09-18 20:05:00,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,4
0xa0a5,BANGRES14DEL03,26.0,4.8,12.949934,77.699386,13.009934,77.759386,9.31544163550089,2022-03-09,2026-09-03 19:35:00,2026-09-18 19:40:00,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23.0,2
0x892d,SURRES09DEL02,29.0,5.0,21.175975,72.795503,21.255975,72.875503,12.161417162421785,2022-03-27,2026-09-03 22:35:00,2026-09-18 22:50:00,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,11.0,1
0x6118,INDORES09DEL01,26.0,4.9,22.725835,75.887648,22.835835,75.997648,16.636875038860897,2022-03-25,2026-09-03 17:10:00,2026-09-18 17:25:00,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,28.0,4
0x46fd,PUNERES09DEL03,29.0,4.8,18.536562,73.896485,18.596562,73.956485,9.19295116708344,2022-03-11,2026-09-03 19:35:00,2026-09-18 19:40:00,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25.0,2
0x5134,RANCHIRES01DEL02,29.0,4.7,23.416792,85.316842,23.436792,85.336842,3.0182264849996012,2022-03-03,2026-09-03 10:30:00,2026-09-18 10:45:00,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11.0,1
0xd418,LUDHRES010DEL03,21.0,4.9,30.89286,75.822199,30.92286,75.852199,4.395420246829376,2022-02-15,2026-09-03 18:10:00,2026-09-18 18:20:00,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26.0,2
0x256c,MYSRES13DEL02,22.0,4.3,12.310972,76.659264,12.330972,76.679264,3.109059104393369,2022-03-07,2026-09-03 10:10:00,2026-09-18 10:25:00,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,23.0,2
0x6055,JAPRES18DEL02,31.0,4.0,26.913987,75.752891,26.993987,75.832891,11.916582838288104,2022-03-18,2026-09-03 17:50:00,2026-09-18 18:05:00,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39.0,4
0x7bfb,COIMBRES11DEL02,20.0,4.5,11.001753,76.986241,11.021753,77.006241,3.116248509790061,2022-04-03,2026-09-03 08:50:00,2026-09-18 09:00:00,Fog,Low,1,Snack,motorcycle,0.0,No,Unknown,11.0,1
0x7220,VADRES13DEL02,30.0,3.9,22.310237,73.158921,22.390237,73.238921,12.116950608888414,2022-04-06,2026-09-03 19:55:00,2026-09-18 20:10:00,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,32.0,4
0x1568,BANGRES01DEL01,36.0,4.8,12.933284,77.615428,13.003284,77.685428,10.868263117988388,2022-03-06,2026-09-03 17:55:00,2026-09-18 18:10:00,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43.0,4
0x41ea,MYSRES08DEL01,24.0,4.7,12.297954,76.665169,12.337954,76.705169,6.218153086065015,2022-03-19,2026-09-03 15:30:00,2026-09-18 15:40:00,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,13.0,1
0x1c60,MYSRES15DEL01,32.0,4.7,12.352058,76.60665,12.362058,76.61665,1.554424975889475,2022-03-21,2026-09-03 09:40:00,2026-09-18 09:50:00,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,25.0,2
0x7944,CHENRES02DEL03,25.0,5.0,13.086438,80.220672,13.146439,80.280672,9.313017158714828,2022-03-19,2026-09-03 18:20:00,2026-09-18 18:25:00,Windy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,27.0,3
0x77ee,HYDRES12DEL01,27.0,4.5,17.429585,78.392621,17.469585,78.432621,6.147106622705506,2022-03-28,2026-09-03 15:35:00,2026-09-18 15:50:00,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29.0,4
0x2192,BANGRES07DEL01,32.0,4.1,12.978453,77.643685,13.048453,77.713685,10.867300462045835,2022-03-29,2026-09-03 18:15:00,2026-09-18 18:30:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,4
0x48c7,CHENRES09DEL01,23.0,4.7,13.044694,80.26147,13.084694,80.30147,6.209259882041872,2022-03-17,2026-09-03 16:55:00,2026-09-18 17:00:00,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,19.0,1
0x78bf,BANGRES04DEL02,39.0,4.4,12.98041,77.640489,13.11041,77.770489,20.18085916835158,2022-03-29,2026-09-03 18:10:00,2026-09-18 18:15:00,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33.0,4
0x7a5a,VADRES04DEL03,20.0,4.8,,,,,,2022-03-21,2026-09-03 19:15:00,2026-09-18 19:20:00,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28.0,4
0x4321,JAPRES13DEL02,20.0,4.8,26.846156,75.8023,26.926156,75.8823,11.919755989352295,2022-03-04,2026-09-03 18:25:00,2026-09-18 18:35:00,Windy,Low,2,Drinks,electric_scooter,0.0,No,Unknown,15.0,1
0xe00d,ALHRES07DEL03,29.0,4.6,25.449659,81.839744,25.479659,81.869744,4.494291162003504,2022-02-15,2026-09-03 20:30:00,2026-09-18 20:45:00,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,29.0,4
0x1e86,JAPRES06DEL03,26.0,4.9,26.911927,75.797282,27.051927,75.937282,20.85172635753384,2022-03-29,2026-09-03 22:55:00,2026-09-18 23:00:00,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,18.0,1
0xcff0,KOCRES03DEL01,25.0,5.0,10.020683,76.310631,10.030683,76.320631,1.5605734793807475,2022-02-13,2026-09-03 10:55:00,2026-09-18 11:00:00,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14.0,1
0x1e2d,BANGRES13DEL01,34.0,4.7,12.935662,77.61413,12.975662,77.65413,6.210589610314177,2022-04-03,2026-09-03 16:00:00,2026-09-18 16:15:00,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30.0,4
